1	咱俩谁跟谁呀。	1	咱俩谁跟谁呀。	5
280	一分钱他都不愿意多花。	280	一分钱他都不愿意多花。	5
279	处处我都检查过了。	279	处处我都检查过了。	5
278	哪儿他都去过。	278	哪儿他都去过。	5
277	什么她都爱买。	277	什么她都爱买。	5
276	人人我都通知到了。	276	人人我都通知到了。	5
275	他，酒呢，早不喝了，烟还抽。	275	他，酒呢，早不喝了，烟还抽。	5
274	我羊肉不吃，吃牛肉。	274	我羊肉不吃，吃牛肉。	5
273	我今天的报还没有看呢。	273	我今天的报还没有看呢。	5
272	他北京话说的很好？	272	他北京话说的很好？	5
271	他们这些捏笔杆子的也会种庄稼。	271	他们这些捏笔杆子的也会种庄稼。	5
270	他这个人就知道吃。	270	他这个人就知道吃。	5
269	济南省城，那是大地方，不用说。	269	济南省城，那是大地方，不用说。	5
268	这位刘先生，他是个有钱人。	268	这位刘先生，他是个有钱人。	5
267	王军他如何也在这里？	267	王军他如何也在这里？	5
266	他爸爸嘛，从早到晚都不沾家。	266	他爸爸嘛，从早到晚都不沾家。	5
265	我呢，一天到晚就爱看书。	265	我呢，一天到晚就爱看书。	5
264	这孩子啊，竟然认不出他妈妈。	264	这孩子啊，竟然认不出他妈妈。	5
263	他吧，从小就爱看小说。	263	他吧，从小就爱看小说。	5
259	我昨天写好了一封信。	259	我昨天写好了一封信。	5
258	我用这把刀切肉。	258	我用这把刀切肉。	5
257	我曾经帮这位教授整理过稿子。	257	我曾经帮这位教授整理过稿子。	5
256	我一共给了小王五十块钱。	256	我一共给了小王五十块钱。	5
255	我跟这个人通过信。	255	我跟这个人通过信。	5
254	这位同学我没有跟他说过话。	254	这位同学我没有跟他说过话。	5
253	明天他们上广州。	253	明天他们上广州。	5
252	这个学生我教过他数学。	252	这个学生我教过他数学。	5
251	花猫逮住了一只耗子。	251	花猫逮住了一只耗子。	5
250	小王被领导批评的时候，他还在笑呢。	250	小王被领导批评的时候，他还在笑呢。	5
249	小王被领导批评了。	249	小王被领导批评了。	5
248	我写好了信。	248	我写好了信。	5
247	她叠好了被子。	247	她叠好了被子。	5
246	小王看完了书。	246	小王看完了书。	5
245	是谁昨天用钳子把车修好的。	245	是谁昨天用钳子把车修好的。	5
244	长痱子的小孩儿。	244	长痱子的小孩儿。	5
243	刮风的天气。	243	刮风的天气。	5
241	下雨的季节。	241	下雨的季节。	5
239	我写好信的时候她已经睡着了。	239	我写好信的时候她已经睡着了。	5
237	就是在她叠好被子的时候。	237	就是在她叠好被子的时候。	5
235	这就是小王看完书的地方。	235	这就是小王看完书的地方。	5
233	那棵树圆叶子。	233	那棵树圆叶子。	5
232	那张桌子三条腿。	232	那张桌子三条腿。	5
231	这双鞋塑料底儿。	231	这双鞋塑料底儿。	5
230	那个小姑娘蓝眼睛。	230	那个小姑娘蓝眼睛。	5
229	这是他们吃饭的时候。	229	这是他们吃饭的时候。	5
228	这是我看书的桌子。	228	这是我看书的桌子。	5
227	门给吹开了。	227	门给吹开了。	5
226	东西全给吃光了。	226	东西全给吃光了。	5
225	杯子被打破了。	225	杯子被打破了。	5
224	他被批评了一顿。	224	他被批评了一顿。	5
223	门给风吹开了。	223	门给风吹开了。	5
222	东西全给他吃光了。	222	东西全给他吃光了。	5
221	这事叫你说着了。	221	这事叫你说着了。	5
220	他叫汽车撞倒了。	220	他叫汽车撞倒了。	5
219	小猪让老虎叼走了。	219	小猪让老虎叼走了。	5
191	他看书看累了。	191	他看书看累了。	5
192	他喝酒喝多了。	192	他喝酒喝多了。	5
193	他吃烤鸭吃胖了。	193	他吃烤鸭吃胖了。	5
208	他们家死了一盆花。	208	他们家死了一盆花。	5
207	树上飞来一只鸟。	207	树上飞来一只鸟。	5
206	书上写着名字。	206	书上写着名字。	5
205	他们系走了一个老师。	205	他们系走了一个老师。	5
204	教室里跑出一群孩子。	204	教室里跑出一群孩子。	5
203	门前种着花。	203	门前种着花。	5
202	她收了我一百块钱。	202	她收了我一百块钱。	5
201	他卖了我一只小狗。	201	他卖了我一只小狗。	5
200	他抢了我一张邮票。	200	他抢了我一张邮票。	5
199	老王嫁了他一个女儿。	199	老王嫁了他一个女儿。	5
198	她买了小王一件衣服。	198	她买了小王一件衣服。	5
197	她送了我很多礼物。	197	她送了我很多礼物。	5
196	他拿了王教授一本书。	196	他拿了王教授一本书。	5
195	他送了汪老师一张贺卡。	195	他送了汪老师一张贺卡。	5
194	他吃螃蟹吃病了。	194	他吃螃蟹吃病了。	5
209	石头上刻着诗歌。	209	石头上刻着诗歌。	5
210	他们家住了两个客人。	210	他们家住了两个客人。	5
211	他们家跑了一条狗。	211	他们家跑了一条狗。	5
213	我们没有把你搁在外头。	213	我们没有把你搁在外头。	5
212	别把愁事憋在心里。	212	别把愁事憋在心里。	5
214	他把车开得太快了。	214	他把车开得太快了。	5
215	他把衣服烧了一个洞。	215	他把衣服烧了一个洞。	5
216	他被老师批评了一顿。	216	他被老师批评了一顿。	5
217	杯子被他打破了。	217	杯子被他打破了。	5
218	这个问题让人说滥了。	218	这个问题让人说滥了。	5
370	小马现在悲痛地望着他。	370	小马现在悲痛地望着他。	5
369	她马上傲慢地环视了一下会场。	369	她马上傲慢地环视了一下会场。	5
368	他刚才暧昧地瞅了小红一眼。	368	他刚才暧昧地瞅了小红一眼。	5
365	他又安静地投入到工作中去了。	365	他又安静地投入到工作中去了。	5
363	他们家常常出去旅游。	363	他们家常常出去旅游。	5
362	他们家平常不外出旅游。	362	他们家平常不外出旅游。	5
361	他们家通常星期六晚上看电影。	361	他们家通常星期六晚上看电影。	5
360	他曾经长期不上班。	360	他曾经长期不上班。	5
359	我已经很久没有亲自开汽车啦。	359	我已经很久没有亲自开汽车啦。	5
358	老李大概现在正在看报呢。	358	老李大概现在正在看报呢。	5
390	我给老师写信。	390	我给老师写信。	5
389	柱子让汽车给撞倒啦！	389	柱子让汽车给撞倒啦！	5
388	桌子叫人抬走了。	388	桌子叫人抬走了。	5
489	这部电影遭极了，没看头儿。	489	这部电影遭极了，没看头儿。	5
487	他一次会议都没参加。	487	他一次会议都没参加。	5
486	他一点苹果没吃。	486	他一点苹果没吃。	5
485	他五次会议都没参加。	485	他五次会议都没参加。	5
484	他四天没上课。	484	他四天没上课。	5
483	他两顿饭没吃。	483	他两顿饭没吃。	5
482	他三个小时没学。	482	他三个小时没学。	5
481	怎么搬也搬不动。	481	怎么搬也搬不动。	5
480	谁也不知道事情的真相。	480	谁也不知道事情的真相。	5
479	谁都知道事情的真相。	479	谁都知道事情的真相。	5
478	屋里连一个人也没有。	478	屋里连一个人也没有。	5
477	他连一声也不吭。	477	他连一声也不吭。	5
476	他没犯一点错误。	476	他没犯一点错误。	5
474	没留下一点后遗症。	474	没留下一点后遗症。	5
472	没喝一口茶。	472	没喝一口茶。	5
471	他一概不予答复。	471	他一概不予答复。	5
470	他一路上没说话。	470	他一路上没说话。	5
469	他一口饭没吃。	469	他一口饭没吃。	5
468	他一句话没说。	468	他一句话没说。	5
465	这半年小姑娘高了不少。	465	这半年小姑娘高了不少。	5
463	离城不远。	463	离城不远。	5
464	离城没五十里远。	464	离城没五十里远。	5
462	那个瓜没十斤重。	462	那个瓜没十斤重。	5
461	那个瓜不重。	461	那个瓜不重。	5
460	小赵没一米八高。	460	小赵没一米八高。	5
459	这张书桌没四尺长。	459	这张书桌没四尺长。	5
456	两件共计五十元。	456	两件共计五十元。	5
455	这项任务得十个人。	455	这项任务得十个人。	5
454	她不学英语。	454	她不学英语。	5
453	她没学英语。	453	她没学英语。	5
452	她学了两个钟头英语。	452	她学了两个钟头英语。	5
451	他不看电影。	451	他不看电影。	5
437	予以办理手续。	437	予以办理手续。	5
435	方法始终在变。	435	方法始终在变。	5
433	资金感到充足。	433	资金感到充足。	5
6	我从小王那儿借了两本小说。	6	我从小王那儿借了两本小说。	5
21	那首歌学了我一个星期。	21	那首歌学了我一个星期。	5
53	杯子里面的水。	53	杯子里面的水。	5
73	眼睛看坏了。	73	眼睛看坏了。	5
432	资金感到不足。	432	资金感到不足。	5
434	方法始终不变。	434	方法始终不变。	5
436	不予办理手续。	436	不予办理手续。	5
438	没有喝完的半杯水。	438	没有喝完的半杯水。	5
439	还欠三万块钱没有还。	439	还欠三万块钱没有还。	5
440	好好学习汉语。	440	好好学习汉语。	5
441	静静地坐着。	441	静静地坐着。	5
442	我没看见你的钢笔。	442	我没看见你的钢笔。	5
443	我看见了你的钢笔。	443	我看见了你的钢笔。	5
431	这两个问题相同。	431	这两个问题相同。	5
430	这两个问题不同。	430	这两个问题不同。	5
429	他是个心胸宽广的人，哪里会介意这点小事。	429	他是个心胸宽广的人，哪里会介意这点小事。	5
428	他难道会介意这些事情吗？	428	他难道会介意这些事情吗？	5
427	他懒得去逛公园。	427	他懒得去逛公园。	5
426	他拒绝回答这个问题。	426	他拒绝回答这个问题。	5
110	办一件放心一件。	110	办一件放心一件。	5
425	他这个人死要面子，哪里会认错。	425	他这个人死要面子，哪里会认错。	5
424	他哪里知道人家是在笑话他。	424	他哪里知道人家是在笑话他。	5
108	干一行爱一行。	108	干一行爱一行。	5
423	人家让老先生亲自送来，我好意思不收下吗？	423	人家让老先生亲自送来，我好意思不收下吗？	5
107	过一天乐呵一天。	107	过一天乐呵一天。	5
102	那马猛然一惊，直立起来。	102	那马猛然一惊，直立起来。	5
100	那东西闻着都恶心。	100	那东西闻着都恶心。	5
111	隔五米种一棵树。	111	隔五米种一棵树。	5
151	他刚走了两个钟头你就回来了。	151	他刚走了两个钟头你就回来了。	5
146	颗颗都挂了果。	146	颗颗都挂了果。	5
187	当然是选择原谅她啊。	187	当然是选择原谅她啊。	5
242	晒太阳的人们。	242	晒太阳的人们。	5
240	来客人的家庭。	240	来客人的家庭。	5
262	我什么时候说你欠我了？	262	我什么时候说你欠我了？	5
261	你什么时候也信起这一套了？	261	你什么时候也信起这一套了？	5
260	你们什么时候结的婚？	260	你们什么时候结的婚？	5
296	倘或他有个好和歹。	296	倘或他有个好和歹。	5
293	您要是再给她一个不痛快，我就把您这两年做的事都告诉哥哥。	293	您要是再给她一个不痛快，我就把您这两年做的事都告诉哥哥。	5
292	大姐，您行个方便，让我过去吧。	292	大姐，您行个方便，让我过去吧。	5
291	我得给他们提个醒。	291	我得给他们提个醒。	5
290	噢，我来这儿搞个采访。	290	噢，我来这儿搞个采访。	5
289	我屏住丹田，双腿来个蛤蟆跳。	289	我屏住丹田，双腿来个蛤蟆跳。	5
288	不就是图个鸟叫唤吗？	288	不就是图个鸟叫唤吗？	5
287	顶这天儿我是来这儿打个招呼。	287	顶这天儿我是来这儿打个招呼。	5
286	吃饱了饭。	286	吃饱了饭。	5
285	看清楚那个人。	285	看清楚那个人。	5
284	玩了个痛快。	284	玩了个痛快。	5
283	问个明白。	283	问个明白。	5
282	看个仔细。	282	看个仔细。	5
311	揍你个生活不能自理。	311	揍你个生活不能自理。	5
310	对！首先让我向大家做个自我介绍吧。	310	对！首先让我向大家做个自我介绍吧。	5
308	干脆，我来个抽羊角风！	308	干脆，我来个抽羊角风！	5
307	你不会在里头给他来个扫堂腿？	307	你不会在里头给他来个扫堂腿？	5
306	也没有个长远留下人的理。	306	也没有个长远留下人的理。	5
305	他是才来的，岂有个为他疏你的。	305	他是才来的，岂有个为他疏你的。	5
304	姊妹们和气，也有个分寸礼节，也没个黑家白日闹的。	304	姊妹们和气，也有个分寸礼节，也没个黑家白日闹的。	5
301	准是瞎指挥，没个不出事儿。	301	准是瞎指挥，没个不出事儿。	5
300	没个错，你不用骗自己。	300	没个错，你不用骗自己。	5
297	赵嬷嬷也笑个不住。	297	赵嬷嬷也笑个不住。	5
326	她讨了个没趣儿。	326	她讨了个没趣儿。	5
325	她发了个怔。	325	她发了个怔。	5
324	他破了个例。	324	他破了个例。	5
323	他们见了个面。	323	他们见了个面。	5
322	他撒了个谎。	322	他撒了个谎。	5
321	这是一封向他问好的信。	321	这是一封向他问好的信。	5
320	她发怔的时候你来了。	320	她发怔的时候你来了。	5
319	我们可做一件破例的事情。	319	我们可做一件破例的事情。	5
318	我们不欢迎撒谎的人。	318	我们不欢迎撒谎的人。	5
317	他是见过大世面的人。	317	他是见过大世面的人。	5
316	到时候我们不得学个文件什么的。	316	到时候我们不得学个文件什么的。	5
315	忙的没个空儿。	315	忙的没个空儿。	5
314	闹得个满城风雨。	314	闹得个满城风雨。	5
312	算是罚我个包揽闲事。	312	算是罚我个包揽闲事。	5
341	他明明知道下午有事。	341	他明明知道下午有事。	5
340	我们通常星期四下午开碰头会。	340	我们通常星期四下午开碰头会。	5
339	他毕竟是一个孩子。	339	他毕竟是一个孩子。	5
338	大家可能还记得这件事。	338	大家可能还记得这件事。	5
337	他好像只通知了小王一个人。	337	他好像只通知了小王一个人。	5
336	你果然准时到了。	336	你果然准时到了。	5
335	他时刻不忘自己的职责。	335	他时刻不忘自己的职责。	5
334	大家互相在纪念册上签名留念。	334	大家互相在纪念册上签名留念。	5
333	我们仍然没有收到回信。	333	我们仍然没有收到回信。	5
332	我曾经跟他在一起工作过三年。	332	我曾经跟他在一起工作过三年。	5
331	必要的话可以搞个竞选会。	331	必要的话可以搞个竞选会。	5
330	各位回去好好想一想，咱们尽快有个结果。	330	各位回去好好想一想，咱们尽快有个结果。	5
329	老陈换了个姿势继续说。	329	老陈换了个姿势继续说。	5
328	我找个朋友，别人托我办点事儿。	328	我找个朋友，别人托我办点事儿。	5
327	也弄个事儿管管。	327	也弄个事儿管管。	5
356	老实说我手头没有那本书。	356	老实说我手头没有那本书。	5
355	奇怪他今天怎么没有来？	355	奇怪他今天怎么没有来？	5
354	说实在的，我不喜欢那种款式的衣服。	354	说实在的，我不喜欢那种款式的衣服。	5
353	真的，那个地方很漂亮。	353	真的，那个地方很漂亮。	5
352	渐渐地，我们了解了他的脾气。	352	渐渐地，我们了解了他的脾气。	5
351	我见了一共三个人。	351	我见了一共三个人。	5
350	他讲了至多十分钟。	350	他讲了至多十分钟。	5
349	我起码看过五遍。	349	我起码看过五遍。	5
348	她今天恐怕不会来了。	348	她今天恐怕不会来了。	5
347	他下午也许来不了。	347	他下午也许来不了。	5
346	这本书我恰好看过。	346	这本书我恰好看过。	5
345	这个问题他们也许已经解决了。	345	这个问题他们也许已经解决了。	5
344	他们俩光谈学习问题。	344	他们俩光谈学习问题。	5
343	我们就去帮他的忙。	343	我们就去帮他的忙。	5
342	你偏偏不在家。	342	你偏偏不在家。	5
371	当我回家的时候，他们已经睡着了。	371	当我回家的时候，他们已经睡着了。	5
367	小马悲痛地望着他。	367	小马悲痛地望着他。	5
366	她傲慢地环视了一下会场。	366	她傲慢地环视了一下会场。	5
364	他暧昧地瞅了小红一眼。	364	他暧昧地瞅了小红一眼。	5
357	老王也许现在已经知道这件事了。	357	老王也许现在已经知道这件事了。	5
386	古人管眼睛叫目。	386	古人管眼睛叫目。	5
385	老李拿我们当小孩儿。	385	老李拿我们当小孩儿。	5
384	他把桌子擦干净了。	384	他把桌子擦干净了。	5
383	由于工作的关系，我们在长沙逗留了几天。	383	由于工作的关系，我们在长沙逗留了几天。	5
382	因为这件事，小田受到了表扬。	382	因为这件事，小田受到了表扬。	5
381	为这件事，我们都很高兴。	381	为这件事，我们都很高兴。	5
380	通过翻译，我们交谈了半个小时。	380	通过翻译，我们交谈了半个小时。	5
379	就语言来看，这部作品不像是宋代的。	379	就语言来看，这部作品不像是宋代的。	5
378	除了附表和说明，这篇文章不过两千五百字。	378	除了附表和说明，这篇文章不过两千五百字。	5
377	连同刚才那一碗，他一共吃了三碗。	377	连同刚才那一碗，他一共吃了三碗。	5
376	对于工作，他一向很认真。	376	对于工作，他一向很认真。	5
375	对于家庭琐事，他从来不放在心上。	375	对于家庭琐事，他从来不放在心上。	5
374	在北京我们游览了不少地方。	374	在北京我们游览了不少地方。	5
373	在休息室里，大家谈得很高兴。	373	在休息室里，大家谈得很高兴。	5
372	在我洗澡的时候，他在看电视。	372	在我洗澡的时候，他在看电视。	5
475	他犯了一点错误。	475	他犯了一点错误。	5
450	他没看电影。	450	他没看电影。	5
488	这件事没有商量头儿，你们必须照办。	488	这件事没有商量头儿，你们必须照办。	5
473	留下了一点后遗症。	473	留下了一点后遗症。	5
467	大海上没有波浪。	467	大海上没有波浪。	5
466	大海上没有波涛。	466	大海上没有波涛。	5
458	小赵不高。	458	小赵不高。	5
457	这张书桌不长。	457	这张书桌不长。	5
449	他看了一场电影。	449	他看了一场电影。	5
400	我把桌子给爸爸整理好了。	400	我把桌子给爸爸整理好了。	5
399	我们用筷子吃西餐。	399	我们用筷子吃西餐。	5
398	她用那把刀切菜。	398	她用那把刀切菜。	5
397	他朝大山的方向走去。	397	他朝大山的方向走去。	5
396	小明向妈妈笑了笑。	396	小明向妈妈笑了笑。	5
395	我刚从图书馆回来。	395	我刚从图书馆回来。	5
394	我们同王教授讨论合作的事。	394	我们同王教授讨论合作的事。	5
393	我和老李一起完成了任务。	393	我和老李一起完成了任务。	5
392	小明跟爸爸一起去看电影。	392	小明跟爸爸一起去看电影。	5
391	小明替妈妈做饭。	391	小明替妈妈做饭。	5
387	杯子被我打破了。	387	杯子被我打破了。	5
416	我们不一定去问他。	416	我们不一定去问他。	5
415	他不见得就弄懂了。	415	他不见得就弄懂了。	5
411	我去年到过泰国。	411	我去年到过泰国。	5
410	我们春天常去旅游。	410	我们春天常去旅游。	5
409	他们昨天去了北京。	409	他们昨天去了北京。	5
408	我们今天上中文课。	408	我们今天上中文课。	5
407	小明在家务上给妈妈帮了不少忙。	407	小明在家务上给妈妈帮了不少忙。	5
406	我们通过词典把这本书翻译出来啦！	406	我们通过词典把这本书翻译出来啦！	5
405	他在我洗澡的时候把电视机修好了。	405	他在我洗澡的时候把电视机修好了。	5
404	她在图书馆里从书架上拿了一本书。	404	她在图书馆里从书架上拿了一本书。	5
403	她在教室里朝我笑了笑。	403	她在教室里朝我笑了笑。	5
402	我跟老李用绳子拉倒了那棵树。	402	我跟老李用绳子拉倒了那棵树。	5
447	这孩子十分活泼。	447	这孩子十分活泼。	5
448	这孩子不活泼。	448	这孩子不活泼。	5
499	孙中山，广东人。	499	孙中山，广东人。	5
498	老范的心里乱极了。	498	老范的心里乱极了。	5
497	这位先生对自己的业务很熟悉。	497	这位先生对自己的业务很熟悉。	5
496	现在的房子相当贵。	496	现在的房子相当贵。	5
495	儿媳妇炒出来的菜香喷喷的。	495	儿媳妇炒出来的菜香喷喷的。	5
494	这样的处理打破了历来的规矩。	494	这样的处理打破了历来的规矩。	5
